time,value
2025-05-19T09:52:24.843064092Z,false
2025-05-19T09:53:42.911549246Z,false
2025-05-19T09:54:51.895891992Z,false
2025-05-19T09:54:55.156396887Z,true
2025-05-19T09:55:24.576052725Z,false
2025-05-19T09:55:28.796316752Z,true
2025-05-19T09:55:29.277094932Z,false
2025-05-19T09:55:35.02579384Z,true
2025-05-19T09:56:00.404888191Z,true
2025-05-19T09:56:18.013814538Z,true
2025-05-19T09:56:18.513697887Z,false
2025-05-19T09:56:27.773596992Z,true
2025-05-19T09:56:53.993765078Z,false
2025-05-19T09:57:02.1931526Z,true
2025-05-19T09:57:09.123789422Z,false
2025-05-19T09:57:15.353372134Z,true
2025-05-19T09:57:19.073172122Z,false
2025-05-19T09:58:44.293432938Z,true
2025-05-19T09:58:51.203615874Z,false
2025-05-19T09:59:32.924236037Z,true
2025-05-19T09:59:52.740139692Z,false
2025-05-19T09:59:55.928385213Z,true
2025-05-19T09:59:56.483421685Z,false
2025-05-19T10:00:03.163604324Z,true
2025-05-19T10:00:10.153711644Z,false
2025-05-19T10:00:14.31376463Z,true
2025-05-19T10:00:24.464108087Z,false
2025-05-19T10:00:32.174258548Z,true
2025-05-19T10:00:39.11349595Z,false
2025-05-19T10:00:51.323925282Z,true
2025-05-19T10:00:51.853790908Z,false
2025-05-19T10:00:57.113350995Z,true
2025-05-19T10:01:00.774011191Z,false
2025-05-19T10:01:06.983409759Z,true
2025-05-19T10:01:10.713488245Z,false
2025-05-19T10:01:34.433881517Z,true
2025-05-19T10:01:44.614054359Z,false
2025-05-19T10:01:54.378910856Z,true
2025-05-19T10:01:54.82348818Z,false
2025-05-19T10:02:04.01382959Z,true
2025-05-19T10:02:14.174167832Z,false
2025-05-19T10:02:59.913618125Z,true
2025-05-19T10:03:00.463572878Z,false
2025-05-19T10:03:23.394003569Z,false
2025-05-19T10:03:42.608817891Z,true
2025-05-19T10:04:26.393516486Z,true
2025-05-19T10:04:26.893653281Z,false
2025-05-19T10:05:06.058094428Z,true
2025-05-19T10:05:09.773440517Z,false
2025-05-19T10:05:29.493191113Z,true
